event_id,user_id,event_type,event_date,product_id,amount,traffic_source
9648,5623,payment_info,2026-01-19 14:46:51.260109 UTC,102,,email
9649,5623,purchase,2026-01-19 14:49:51.260109 UTC,102,163.0,email
5435,3390,page_view,2026-01-19 22:00:34.802189 UTC,102,,email
6020,3716,page_view,2026-01-19 22:51:29.511790 UTC,102,,email
6021,3716,add_to_cart,2026-01-19 23:03:29.511790 UTC,102,,email
6022,3716,checkout_start,2026-01-19 23:04:29.511790 UTC,102,,email
6023,3716,payment_info,2026-01-19 23:12:29.511790 UTC,102,,email
6024,3716,purchase,2026-01-19 23:16:29.511790 UTC,102,76.95,email
2220,1671,page_view,2026-01-20 00:29:21.797355 UTC,102,,email
3644,2426,page_view,2026-01-20 21:05:28.782143 UTC,102,,email
1334,1196,page_view,2026-01-20 22:09:45.260898 UTC,102,,email
1046,1026,page_view,2026-01-21 04:09:34.108503 UTC,102,,email
1047,1026,add_to_cart,2026-01-21 04:13:34.108503 UTC,102,,email
1048,1026,checkout_start,2026-01-21 04:16:34.108503 UTC,102,,email
1049,1026,payment_info,2026-01-21 04:18:34.108503 UTC,102,,email
1050,1026,purchase,2026-01-21 04:21:34.108503 UTC,102,146.05,email
4193,2717,page_view,2026-01-21 12:52:43.969709 UTC,102,,email
4194,2717,add_to_cart,2026-01-21 12:58:43.969709 UTC,102,,email
4195,2717,checkout_start,2026-01-21 13:07:43.969709 UTC,102,,email
4196,2717,payment_info,2026-01-21 13:13:43.969709 UTC,102,,email
4197,2717,purchase,2026-01-21 13:18:43.969709 UTC,102,182.81,email
2694,1928,page_view,2026-01-21 15:50:42.966039 UTC,102,,email
5337,3332,page_view,2026-01-22 14:39:40.224278 UTC,102,,email
7796,4661,page_view,2026-01-23 03:56:22.869896 UTC,102,,email
7797,4661,add_to_cart,2026-01-23 04:15:22.869896 UTC,102,,email
7798,4661,checkout_start,2026-01-23 04:16:22.869896 UTC,102,,email
7799,4661,payment_info,2026-01-23 04:19:22.869896 UTC,102,,email
7800,4661,purchase,2026-01-23 04:22:22.869896 UTC,102,30.81,email
5522,3444,page_view,2026-01-23 13:39:57.496760 UTC,102,,email
9207,5395,page_view,2026-01-23 15:11:49.515476 UTC,102,,email
4614,2933,page_view,2026-01-24 05:39:23.750200 UTC,102,,email
4615,2933,add_to_cart,2026-01-24 05:48:23.750200 UTC,102,,email
4616,2933,checkout_start,2026-01-24 05:50:23.750200 UTC,102,,email
4617,2933,payment_info,2026-01-24 05:56:23.750200 UTC,102,,email
4618,2933,purchase,2026-01-24 05:59:23.750200 UTC,102,149.88,email
2631,1896,page_view,2026-01-24 08:51:38.810202 UTC,102,,email
2632,1896,add_to_cart,2026-01-24 09:09:38.810202 UTC,102,,email
2633,1896,checkout_start,2026-01-24 09:11:38.810202 UTC,102,,email
2634,1896,payment_info,2026-01-24 09:15:38.810202 UTC,102,,email
2635,1896,purchase,2026-01-24 09:18:38.810202 UTC,102,99.22,email
9495,5544,page_view,2026-01-24 10:39:40.810776 UTC,102,,email
9496,5544,add_to_cart,2026-01-24 10:47:40.810776 UTC,102,,email
9497,5544,checkout_start,2026-01-24 10:51:40.810776 UTC,102,,email
9498,5544,payment_info,2026-01-24 10:53:40.810776 UTC,102,,email
9499,5544,purchase,2026-01-24 10:55:40.810776 UTC,102,55.54,email
9249,5423,page_view,2026-01-25 07:08:44.566342 UTC,102,,email
9250,5423,add_to_cart,2026-01-25 07:24:44.566342 UTC,102,,email
4685,2972,page_view,2026-01-25 20:47:41.510187 UTC,102,,email
4686,2972,add_to_cart,2026-01-25 21:07:41.510187 UTC,102,,email
4687,2972,checkout_start,2026-01-25 21:15:41.510187 UTC,102,,email
4688,2972,payment_info,2026-01-25 21:22:41.510187 UTC,102,,email
4689,2972,purchase,2026-01-25 21:26:41.510187 UTC,102,29.66,email
3053,2112,page_view,2026-01-25 23:28:38.930642 UTC,102,,email
4697,2977,page_view,2026-01-26 03:23:55.000368 UTC,102,,email
4241,2745,page_view,2026-01-26 05:01:34.409639 UTC,102,,email
4507,2879,page_view,2026-01-26 11:27:37.567575 UTC,102,,email
4508,2879,add_to_cart,2026-01-26 11:45:37.567575 UTC,102,,email
4509,2879,checkout_start,2026-01-26 11:54:37.567575 UTC,102,,email
7822,4673,page_view,2026-01-26 17:13:30.480252 UTC,102,,email
7823,4673,add_to_cart,2026-01-26 17:32:30.480252 UTC,102,,email
7824,4673,checkout_start,2026-01-26 17:41:30.480252 UTC,102,,email
7825,4673,payment_info,2026-01-26 17:47:30.480252 UTC,102,,email
7826,4673,purchase,2026-01-26 17:50:30.480252 UTC,102,52.15,email
5235,3283,page_view,2026-01-26 21:20:08.006453 UTC,102,,email
5236,3283,add_to_cart,2026-01-26 21:32:08.006453 UTC,102,,email
5237,3283,checkout_start,2026-01-26 21:35:08.006453 UTC,102,,email
5238,3283,payment_info,2026-01-26 21:37:08.006453 UTC,102,,email
5239,3283,purchase,2026-01-26 21:41:08.006453 UTC,102,41.75,email
6747,4117,page_view,2026-01-27 03:03:32.892434 UTC,102,,email
6748,4117,add_to_cart,2026-01-27 03:05:32.892434 UTC,102,,email
9441,5519,page_view,2026-01-27 14:33:39.077282 UTC,102,,email
4462,2853,page_view,2026-01-27 15:56:58.010151 UTC,102,,email
4463,2853,add_to_cart,2026-01-27 15:59:58.010151 UTC,102,,email
4464,2853,checkout_start,2026-01-27 16:05:58.010151 UTC,102,,email
5159,3226,page_view,2026-01-27 16:09:27.992465 UTC,102,,email
4465,2853,payment_info,2026-01-27 16:10:58.010151 UTC,102,,email
4466,2853,purchase,2026-01-27 16:11:58.010151 UTC,102,96.05,email
5160,3226,add_to_cart,2026-01-27 16:17:27.992465 UTC,102,,email
4738,2998,page_view,2026-01-27 16:17:44.882931 UTC,102,,email
5161,3226,checkout_start,2026-01-27 16:18:27.992465 UTC,102,,email
5162,3226,payment_info,2026-01-27 16:24:27.992465 UTC,102,,email
5163,3226,purchase,2026-01-27 16:28:27.992465 UTC,102,121.52,email
4739,2998,add_to_cart,2026-01-27 16:30:44.882931 UTC,102,,email
5523,3445,page_view,2026-01-28 09:55:57.379212 UTC,102,,email
5436,3391,page_view,2026-01-30 12:39:51.293723 UTC,102,,email
5437,3391,add_to_cart,2026-01-30 12:58:51.293723 UTC,102,,email
7627,4575,page_view,2026-01-31 04:21:04.145515 UTC,102,,email
1887,1477,page_view,2026-02-01 00:01:58.967987 UTC,102,,email
3113,2151,page_view,2026-02-01 01:16:31.568907 UTC,102,,email
3114,2151,add_to_cart,2026-02-01 01:21:31.568907 UTC,102,,email
5605,3490,page_view,2026-02-02 00:16:56.916071 UTC,102,,email
5606,3490,add_to_cart,2026-02-02 00:18:56.916071 UTC,102,,email
5607,3490,checkout_start,2026-02-02 00:28:56.916071 UTC,102,,email
5608,3490,payment_info,2026-02-02 00:36:56.916071 UTC,102,,email
5609,3490,purchase,2026-02-02 00:39:56.916071 UTC,102,166.72,email
7110,4324,page_view,2026-02-02 05:56:18.615895 UTC,102,,email
7111,4324,add_to_cart,2026-02-02 06:13:18.615895 UTC,102,,email
7112,4324,checkout_start,2026-02-02 06:16:18.615895 UTC,102,,email
7113,4324,payment_info,2026-02-02 06:21:18.615895 UTC,102,,email
7114,4324,purchase,2026-02-02 06:22:18.615895 UTC,102,112.23,email
3209,2196,page_view,2026-02-02 06:29:35.840928 UTC,102,,email
3210,2196,add_to_cart,2026-02-02 06:39:35.840928 UTC,102,,email
3211,2196,checkout_start,2026-02-02 06:42:35.840928 UTC,102,,email
3212,2196,payment_info,2026-02-02 06:50:35.840928 UTC,102,,email
3213,2196,purchase,2026-02-02 06:54:35.840928 UTC,102,98.66,email
2975,2074,page_view,2026-02-02 15:56:50.348688 UTC,102,,email
2976,2074,add_to_cart,2026-02-02 16:03:50.348688 UTC,102,,email
2977,2074,checkout_start,2026-02-02 16:13:50.348688 UTC,102,,email
2978,2074,payment_info,2026-02-02 16:19:50.348688 UTC,102,,email
2979,2074,purchase,2026-02-02 16:23:50.348688 UTC,102,95.44,email
7268,4398,page_view,2026-02-02 17:31:02.286737 UTC,102,,email
7269,4398,add_to_cart,2026-02-02 17:37:02.286737 UTC,102,,email
7270,4398,checkout_start,2026-02-02 17:42:02.286737 UTC,102,,email
7271,4398,payment_info,2026-02-02 17:46:02.286737 UTC,102,,email
7272,4398,purchase,2026-02-02 17:51:02.286737 UTC,102,72.67,email
3335,2267,page_view,2025-12-30 14:39:26.315457 UTC,201,,email
3336,2267,add_to_cart,2025-12-30 14:42:26.315457 UTC,201,,email
3337,2267,checkout_start,2025-12-30 14:52:26.315457 UTC,201,,email
3338,2267,payment_info,2025-12-30 15:00:26.315457 UTC,201,,email
3339,2267,purchase,2025-12-30 15:02:26.315457 UTC,201,119.36,email
2138,1614,page_view,2025-12-30 23:32:56.863919 UTC,201,,email
9791,5694,page_view,2025-12-31 05:07:43.948176 UTC,201,,email
9792,5694,add_to_cart,2025-12-31 05:09:43.948176 UTC,201,,email
9793,5694,checkout_start,2025-12-31 05:17:43.948176 UTC,201,,email
4356,2802,page_view,2025-12-31 06:06:34.648946 UTC,201,,email
1452,1257,page_view,2025-12-31 13:53:58.287309 UTC,201,,email
1453,1257,add_to_cart,2025-12-31 13:58:58.287309 UTC,201,,email
9988,5792,page_view,2026-01-01 05:25:14.302052 UTC,201,,email
9989,5792,add_to_cart,2026-01-01 05:35:14.302052 UTC,201,,email
9990,5792,checkout_start,2026-01-01 05:40:14.302052 UTC,201,,email
9991,5792,payment_info,2026-01-01 05:48:14.302052 UTC,201,,email
9992,5792,purchase,2026-01-01 05:49:14.302052 UTC,201,102.54,email
2733,1946,page_view,2026-01-01 15:32:30.079406 UTC,201,,email
1313,1183,page_view,2026-01-01 23:23:34.471979 UTC,201,,email
4140,2686,page_view,2026-01-02 07:38:34.646541 UTC,201,,email
3802,2513,page_view,2026-01-02 14:08:49.052726 UTC,201,,email
3803,2513,add_to_cart,2026-01-02 14:14:49.052726 UTC,201,,email
3804,2513,checkout_start,2026-01-02 14:17:49.052726 UTC,201,,email
3805,2513,payment_info,2026-01-02 14:25:49.052726 UTC,201,,email
3806,2513,purchase,2026-01-02 14:30:49.052726 UTC,201,41.84,email
8644,5098,page_view,2026-01-02 21:47:39.938949 UTC,201,,email
8645,5098,add_to_cart,2026-01-02 21:53:39.938949 UTC,201,,email
2948,2057,page_view,2026-01-03 01:42:52.723294 UTC,201,,email
2133,1613,page_view,2026-01-03 17:01:29.487797 UTC,201,,email
2134,1613,add_to_cart,2026-01-03 17:03:29.487797 UTC,201,,email
2135,1613,checkout_start,2026-01-03 17:13:29.487797 UTC,201,,email
2136,1613,payment_info,2026-01-03 17:20:29.487797 UTC,201,,email
2137,1613,purchase,2026-01-03 17:23:29.487797 UTC,201,79.31,email
4243,2747,page_view,2026-01-04 16:50:13.796189 UTC,201,,email
4244,2747,add_to_cart,2026-01-04 17:05:13.796189 UTC,201,,email
4245,2747,checkout_start,2026-01-04 17:08:13.796189 UTC,201,,email
4246,2747,payment_info,2026-01-04 17:14:13.796189 UTC,201,,email
4247,2747,purchase,2026-01-04 17:15:13.796189 UTC,201,26.38,email
9130,5353,page_view,2026-01-05 02:26:06.184783 UTC,201,,email
9131,5353,add_to_cart,2026-01-05 02:40:06.184783 UTC,201,,email
9132,5353,checkout_start,2026-01-05 02:45:06.184783 UTC,201,,email
3608,2412,page_view,2026-01-05 04:47:29.655108 UTC,201,,email
8715,5137,page_view,2026-01-05 04:52:26.931968 UTC,201,,email
5621,3498,page_view,2026-01-05 15:13:30.862341 UTC,201,,email
2109,1598,page_view,2026-01-05 15:57:57.646876 UTC,201,,email
2110,1598,add_to_cart,2026-01-05 16:12:57.646876 UTC,201,,email
2111,1598,checkout_start,2026-01-05 16:17:57.646876 UTC,201,,email
8253,4893,page_view,2026-01-05 16:18:44.706796 UTC,201,,email
3288,2241,page_view,2026-01-06 05:33:04.093134 UTC,201,,email
3289,2241,add_to_cart,2026-01-06 05:48:04.093134 UTC,201,,email
3290,2241,checkout_start,2026-01-06 05:50:04.093134 UTC,201,,email
3291,2241,payment_info,2026-01-06 05:56:04.093134 UTC,201,,email
3292,2241,purchase,2026-01-06 06:01:04.093134 UTC,201,94.89,email
9913,5760,page_view,2026-01-07 06:13:51.521263 UTC,201,,email
5552,3467,page_view,2026-01-07 21:48:34.174657 UTC,201,,email
5553,3467,add_to_cart,2026-01-07 22:04:34.174657 UTC,201,,email
5554,3467,checkout_start,2026-01-07 22:07:34.174657 UTC,201,,email
5555,3467,payment_info,2026-01-07 22:09:34.174657 UTC,201,,email
5556,3467,purchase,2026-01-07 22:14:34.174657 UTC,201,79.08,email
9888,5746,page_view,2026-01-08 07:50:16.827012 UTC,201,,email
2561,1859,page_view,2026-01-08 17:51:33.865533 UTC,201,,email
2562,1859,add_to_cart,2026-01-08 17:57:33.865533 UTC,201,,email
2563,1859,checkout_start,2026-01-08 17:58:33.865533 UTC,201,,email
2564,1859,payment_info,2026-01-08 18:00:33.865533 UTC,201,,email
7931,4723,page_view,2026-01-08 23:53:32.084489 UTC,201,,email
7932,4723,add_to_cart,2026-01-09 00:10:32.084489 UTC,201,,email
7933,4723,checkout_start,2026-01-09 00:12:32.084489 UTC,201,,email
7934,4723,payment_info,2026-01-09 00:14:32.084489 UTC,201,,email
7935,4723,purchase,2026-01-09 00:19:32.084489 UTC,201,148.62,email
10360,5991,page_view,2026-01-09 13:05:56.512348 UTC,201,,email
10361,5991,add_to_cart,2026-01-09 13:10:56.512348 UTC,201,,email
6369,3912,page_view,2026-01-09 19:22:44.067685 UTC,201,,email
6370,3912,add_to_cart,2026-01-09 19:35:44.067685 UTC,201,,email
6371,3912,checkout_start,2026-01-09 19:37:44.067685 UTC,201,,email
6372,3912,payment_info,2026-01-09 19:39:44.067685 UTC,201,,email
6373,3912,purchase,2026-01-09 19:40:44.067685 UTC,201,32.43,email
3924,2572,page_view,2026-01-11 05:54:12.542288 UTC,201,,email
3539,2377,page_view,2026-01-12 09:00:29.524597 UTC,201,,email
3540,2377,add_to_cart,2026-01-12 09:18:29.524597 UTC,201,,email
3541,2377,checkout_start,2026-01-12 09:27:29.524597 UTC,201,,email
3542,2377,payment_info,2026-01-12 09:32:29.524597 UTC,201,,email
3543,2377,purchase,2026-01-12 09:37:29.524597 UTC,201,44.88,email
10341,5978,page_view,2026-01-12 17:55:33.287758 UTC,201,,email
10342,5978,add_to_cart,2026-01-12 18:00:33.287758 UTC,201,,email
3445,2325,page_view,2026-01-13 04:36:23.247710 UTC,201,,email
3446,2325,add_to_cart,2026-01-13 04:39:23.247710 UTC,201,,email
3447,2325,checkout_start,2026-01-13 04:48:23.247710 UTC,201,,email
9342,5472,page_view,2026-01-14 05:25:40.999870 UTC,201,,email
9343,5472,add_to_cart,2026-01-14 05:33:40.999870 UTC,201,,email
2503,1827,page_view,2026-01-14 05:35:37.467764 UTC,201,,email
9344,5472,checkout_start,2026-01-14 05:42:40.999870 UTC,201,,email
9345,5472,payment_info,2026-01-14 05:47:40.999870 UTC,201,,email
9346,5472,purchase,2026-01-14 05:48:40.999870 UTC,201,27.76,email
2917,2040,page_view,2026-01-14 15:15:36.618793 UTC,201,,email
2918,2040,add_to_cart,2026-01-14 15:25:36.618793 UTC,201,,email
9118,5344,page_view,2026-01-14 19:12:07.183249 UTC,201,,email
1054,1030,page_view,2026-01-14 23:38:49.588618 UTC,201,,email
5188,3241,page_view,2026-01-15 02:33:09.765869 UTC,201,,email
7087,4315,page_view,2026-01-15 05:14:21.745111 UTC,201,,email
7088,4315,add_to_cart,2026-01-15 05:32:21.745111 UTC,201,,email
7089,4315,checkout_start,2026-01-15 05:35:21.745111 UTC,201,,email
7090,4315,payment_info,2026-01-15 05:43:21.745111 UTC,201,,email
7091,4315,purchase,2026-01-15 05:46:21.745111 UTC,201,100.93,email
8934,5248,page_view,2026-01-15 07:29:19.727019 UTC,201,,email
8935,5248,add_to_cart,2026-01-15 07:42:19.727019 UTC,201,,email
8936,5248,checkout_start,2026-01-15 07:43:19.727019 UTC,201,,email
8937,5248,payment_info,2026-01-15 07:45:19.727019 UTC,201,,email
8938,5248,purchase,2026-01-15 07:49:19.727019 UTC,201,73.31,email
9752,5675,page_view,2026-01-15 14:51:32.481368 UTC,201,,email
9753,5675,add_to_cart,2026-01-15 15:03:32.481368 UTC,201,,email
9754,5675,checkout_start,2026-01-15 15:06:32.481368 UTC,201,,email
9755,5675,payment_info,2026-01-15 15:09:32.481368 UTC,201,,email
9756,5675,purchase,2026-01-15 15:13:32.481368 UTC,201,21.81,email
7485,4500,page_view,2026-01-15 23:03:54.690013 UTC,201,,email
8540,5050,page_view,2026-01-16 06:31:03.773018 UTC,201,,email
5509,3435,page_view,2026-01-16 08:20:57.846088 UTC,201,,email
5044,3167,page_view,2026-01-16 10:26:33.958641 UTC,201,,email
5045,3167,add_to_cart,2026-01-16 10:35:33.958641 UTC,201,,email
5046,3167,checkout_start,2026-01-16 10:39:33.958641 UTC,201,,email
6814,4156,page_view,2026-01-16 16:44:45.374863 UTC,201,,email
6815,4156,add_to_cart,2026-01-16 17:00:45.374863 UTC,201,,email
8544,5054,page_view,2026-01-17 02:06:39.550067 UTC,201,,email
7906,4707,page_view,2026-01-17 07:15:13.511517 UTC,201,,email
7907,4707,add_to_cart,2026-01-17 07:21:13.511517 UTC,201,,email
7908,4707,checkout_start,2026-01-17 07:31:13.511517 UTC,201,,email
7909,4707,payment_info,2026-01-17 07:39:13.511517 UTC,201,,email
6053,3728,page_view,2026-01-17 15:45:34.507682 UTC,201,,email
6054,3728,add_to_cart,2026-01-17 15:52:34.507682 UTC,201,,email
6055,3728,checkout_start,2026-01-17 15:59:34.507682 UTC,201,,email
6383,3917,page_view,2026-01-17 20:32:12.035912 UTC,201,,email
4305,2775,page_view,2026-01-17 22:20:37.678333 UTC,201,,email
4306,2775,add_to_cart,2026-01-17 22:38:37.678333 UTC,201,,email
4307,2775,checkout_start,2026-01-17 22:45:37.678333 UTC,201,,email
4308,2775,payment_info,2026-01-17 22:53:37.678333 UTC,201,,email
4309,2775,purchase,2026-01-17 22:58:37.678333 UTC,201,121.66,email
8162,4850,page_view,2026-01-18 08:19:45.179899 UTC,201,,email
7057,4298,page_view,2026-01-18 16:12:03.672479 UTC,201,,email
7058,4298,add_to_cart,2026-01-18 16:22:03.672479 UTC,201,,email
7059,4298,checkout_start,2026-01-18 16:25:03.672479 UTC,201,,email
7060,4298,payment_info,2026-01-18 16:33:03.672479 UTC,201,,email
7061,4298,purchase,2026-01-18 16:34:03.672479 UTC,201,138.42,email
3807,2514,page_view,2026-01-19 05:35:01.925563 UTC,201,,email
2229,1676,page_view,2026-01-19 17:58:00.599016 UTC,201,,email
4290,2768,page_view,2026-01-19 19:20:54.196031 UTC,201,,email
4291,2768,add_to_cart,2026-01-19 19:39:54.196031 UTC,201,,email
4292,2768,checkout_start,2026-01-19 19:41:54.196031 UTC,201,,email
4293,2768,payment_info,2026-01-19 19:47:54.196031 UTC,201,,email
4294,2768,purchase,2026-01-19 19:50:54.196031 UTC,201,81.0,email
1714,1391,page_view,2026-01-21 01:31:32.792346 UTC,201,,email
1715,1391,add_to_cart,2026-01-21 01:44:32.792346 UTC,201,,email
1716,1391,checkout_start,2026-01-21 01:47:32.792346 UTC,201,,email
1717,1391,payment_info,2026-01-21 01:53:32.792346 UTC,201,,email
1718,1391,purchase,2026-01-21 01:54:32.792346 UTC,201,103.11,email
8989,5282,page_view,2026-01-22 21:25:12.398864 UTC,201,,email
3425,2313,page_view,2026-01-23 06:01:04.931245 UTC,201,,email
3426,2313,add_to_cart,2026-01-23 06:21:04.931245 UTC,201,,email
3427,2313,checkout_start,2026-01-23 06:30:04.931245 UTC,201,,email
8183,4861,page_view,2026-01-23 14:19:14.563334 UTC,201,,email
5466,3408,page_view,2026-01-23 15:31:48.015723 UTC,201,,email
10254,5932,page_view,2026-01-23 19:33:19.104115 UTC,201,,email
10255,5932,add_to_cart,2026-01-23 19:47:19.104115 UTC,201,,email
2253,1693,page_view,2026-01-23 22:38:03.455907 UTC,201,,email
2395,1772,page_view,2026-01-24 10:42:49.750878 UTC,201,,email
6617,4041,page_view,2026-01-24 23:09:40.212347 UTC,201,,email
3107,2147,page_view,2026-01-25 23:18:42.268810 UTC,201,,email
3108,2147,add_to_cart,2026-01-25 23:24:42.268810 UTC,201,,email
10134,5866,page_view,2026-01-26 17:35:09.271242 UTC,201,,email
9425,5508,page_view,2026-01-26 19:14:54.464505 UTC,201,,email
9426,5508,add_to_cart,2026-01-26 19:33:54.464505 UTC,201,,email
9427,5508,checkout_start,2026-01-26 19:41:54.464505 UTC,201,,email
9428,5508,payment_info,2026-01-26 19:45:54.464505 UTC,201,,email
9429,5508,purchase,2026-01-26 19:47:54.464505 UTC,201,192.98,email
8697,5124,page_view,2026-01-27 10:03:42.751907 UTC,201,,email
8698,5124,add_to_cart,2026-01-27 10:08:42.751907 UTC,201,,email
5965,3679,page_view,2026-01-27 16:24:25.268935 UTC,201,,email
5966,3679,add_to_cart,2026-01-27 16:38:25.268935 UTC,201,,email
2645,1901,page_view,2026-01-28 03:04:12.956660 UTC,201,,email
2646,1901,add_to_cart,2026-01-28 03:24:12.956660 UTC,201,,email
6211,3819,page_view,2026-01-28 11:58:29.686267 UTC,201,,email
6117,3770,page_view,2026-01-28 12:08:49.853934 UTC,201,,email
6118,3770,add_to_cart,2026-01-28 12:22:49.853934 UTC,201,,email
6119,3770,checkout_start,2026-01-28 12:26:49.853934 UTC,201,,email
6120,3770,payment_info,2026-01-28 12:32:49.853934 UTC,201,,email
6121,3770,purchase,2026-01-28 12:34:49.853934 UTC,201,73.61,email
9474,5533,page_view,2026-01-28 18:17:48.889927 UTC,201,,email
9475,5533,add_to_cart,2026-01-28 18:29:48.889927 UTC,201,,email
9476,5533,checkout_start,2026-01-28 18:34:48.889927 UTC,201,,email
9477,5533,payment_info,2026-01-28 18:39:48.889927 UTC,201,,email
9478,5533,purchase,2026-01-28 18:44:48.889927 UTC,201,152.92,email
7124,4330,page_view,2026-01-29 05:42:28.986462 UTC,201,,email
7125,4330,add_to_cart,2026-01-29 05:53:28.986462 UTC,201,,email
6941,4230,page_view,2026-01-29 14:08:33.658409 UTC,201,,email
5892,3632,page_view,2026-01-29 15:14:51.372527 UTC,201,,email
5366,3357,page_view,2026-01-29 22:14:27.724434 UTC,201,,email
5831,3604,page_view,2026-01-30 00:56:03.180524 UTC,201,,email
5832,3604,add_to_cart,2026-01-30 01:14:03.180524 UTC,201,,email
2910,2038,page_view,2026-01-30 18:39:46.034479 UTC,201,,email
2911,2038,add_to_cart,2026-01-30 18:43:46.034479 UTC,201,,email
1433,1247,page_view,2026-01-31 02:53:37.126469 UTC,201,,email
1434,1247,add_to_cart,2026-01-31 03:08:37.126469 UTC,201,,email
2338,1736,page_view,2026-01-31 03:31:30.338184 UTC,201,,email
2339,1736,add_to_cart,2026-01-31 03:40:30.338184 UTC,201,,email
2340,1736,checkout_start,2026-01-31 03:43:30.338184 UTC,201,,email
2341,1736,payment_info,2026-01-31 03:50:30.338184 UTC,201,,email
2342,1736,purchase,2026-01-31 03:53:30.338184 UTC,201,171.49,email
3651,2431,page_view,2026-01-31 11:23:10.096987 UTC,201,,email
3652,2431,add_to_cart,2026-01-31 11:39:10.096987 UTC,201,,email
1018,1011,page_view,2026-01-31 15:02:32.431198 UTC,201,,email
7251,4385,page_view,2026-02-01 03:01:29.457256 UTC,201,,email
9091,5332,page_view,2026-02-02 07:09:22.648800 UTC,201,,email
9092,5332,add_to_cart,2026-02-02 07:20:22.648800 UTC,201,,email
9093,5332,checkout_start,2026-02-02 07:27:22.648800 UTC,201,,email
9094,5332,payment_info,2026-02-02 07:33:22.648800 UTC,201,,email
9095,5332,purchase,2026-02-02 07:37:22.648800 UTC,201,25.96,email
4083,2658,page_view,2026-02-02 07:44:15.225324 UTC,201,,email
2163,1635,page_view,2026-02-02 20:52:36.870723 UTC,201,,email
2164,1635,add_to_cart,2026-02-02 20:54:36.870723 UTC,201,,email
5863,3617,page_view,2025-12-30 22:47:46.722422 UTC,205,,email
3741,2481,page_view,2025-12-31 02:40:35.473427 UTC,205,,email
5145,3221,page_view,2025-12-31 07:55:11.642852 UTC,205,,email
5146,3221,add_to_cart,2025-12-31 08:08:11.642852 UTC,205,,email
5147,3221,checkout_start,2025-12-31 08:14:11.642852 UTC,205,,email
5148,3221,payment_info,2025-12-31 08:16:11.642852 UTC,205,,email
5149,3221,purchase,2025-12-31 08:19:11.642852 UTC,205,184.18,email
2044,1557,page_view,2025-12-31 11:31:16.188823 UTC,205,,email
2045,1557,add_to_cart,2025-12-31 11:43:16.188823 UTC,205,,email
2046,1557,checkout_start,2025-12-31 11:44:16.188823 UTC,205,,email
2047,1557,payment_info,2025-12-31 11:51:16.188823 UTC,205,,email
2048,1557,purchase,2025-12-31 11:53:16.188823 UTC,205,101.45,email
6966,4242,page_view,2025-12-31 22:56:23.888301 UTC,205,,email
6651,4061,page_view,2026-01-01 05:58:22.075081 UTC,205,,email
9516,5556,page_view,2026-01-01 08:11:45.840809 UTC,205,,email
4248,2748,page_view,2026-01-01 19:59:48.166400 UTC,205,,email
4249,2748,add_to_cart,2026-01-01 20:08:48.166400 UTC,205,,email
4250,2748,checkout_start,2026-01-01 20:15:48.166400 UTC,205,,email
4251,2748,payment_info,2026-01-01 20:21:48.166400 UTC,205,,email
4252,2748,purchase,2026-01-01 20:23:48.166400 UTC,205,141.79,email
1012,1009,page_view,2026-01-02 13:47:05.961772 UTC,205,,email
1013,1009,add_to_cart,2026-01-02 14:00:05.961772 UTC,205,,email
1014,1009,checkout_start,2026-01-02 14:06:05.961772 UTC,205,,email
1015,1009,payment_info,2026-01-02 14:12:05.961772 UTC,205,,email
1016,1009,purchase,2026-01-02 14:17:05.961772 UTC,205,124.75,email
5000,3149,page_view,2026-01-02 14:20:58.400432 UTC,205,,email
5001,3149,add_to_cart,2026-01-02 14:39:58.400432 UTC,205,,email
5002,3149,checkout_start,2026-01-02 14:41:58.400432 UTC,205,,email
5003,3149,payment_info,2026-01-02 14:49:58.400432 UTC,205,,email
5004,3149,purchase,2026-01-02 14:53:58.400432 UTC,205,84.77,email
2592,1874,page_view,2026-01-02 19:03:43.801997 UTC,205,,email
2593,1874,add_to_cart,2026-01-02 19:11:43.801997 UTC,205,,email
2594,1874,checkout_start,2026-01-02 19:21:43.801997 UTC,205,,email
2595,1874,payment_info,2026-01-02 19:24:43.801997 UTC,205,,email
9284,5445,page_view,2026-01-03 13:14:39.471165 UTC,205,,email
9285,5445,add_to_cart,2026-01-03 13:20:39.471165 UTC,205,,email
9286,5445,checkout_start,2026-01-03 13:27:39.471165 UTC,205,,email
9287,5445,payment_info,2026-01-03 13:33:39.471165 UTC,205,,email
9288,5445,purchase,2026-01-03 13:37:39.471165 UTC,205,75.88,email
8782,5174,page_view,2026-01-04 10:29:58.817742 UTC,205,,email
4921,3104,page_view,2026-01-04 13:29:58.098682 UTC,205,,email
5279,3305,page_view,2026-01-05 00:36:47.127611 UTC,205,,email
5280,3305,add_to_cart,2026-01-05 00:38:47.127611 UTC,205,,email
5281,3305,checkout_start,2026-01-05 00:48:47.127611 UTC,205,,email
5282,3305,payment_info,2026-01-05 00:53:47.127611 UTC,205,,email
5283,3305,purchase,2026-01-05 00:57:47.127611 UTC,205,181.82,email
4777,3019,page_view,2026-01-05 19:45:17.800094 UTC,205,,email
1278,1166,page_view,2026-01-05 19:51:52.038670 UTC,205,,email
4778,3019,add_to_cart,2026-01-05 19:58:17.800094 UTC,205,,email
4779,3019,checkout_start,2026-01-05 19:59:17.800094 UTC,205,,email
1279,1166,add_to_cart,2026-01-05 20:00:52.038670 UTC,205,,email
